Day	Month_	Year	Exp_day	Phase	Site	Genus	Species	ID_number	infection_tube	SVL	Tail	Mass	Regen_Tail	Skin_Scrapes	Treatment	Incubator_number	Shelf_number	Swab_ID	Census	Bd_hist	Bsal_hist	Specimen_ID	Bd_load	Bsal_load	Repeat1_Bd	Repeat1_Bsal	DoubleBd	DoubleBsal	DoubleBd_repeat	DoubleBsal_repeat	Bsal	Bd	Bd_load_t_min_1
24	7	2015	32	1	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	I	4	2	990	0	NA	NA	NA	0	24.56649413	NA	NA	NA	NA	NA	NA	24.56649413	0	0
28	7	2015	36	1	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	0.53	NA	NA	I	4	2	1077	0	NA	NA	NA	0	20.20549795	NA	NA	NA	NA	NA	NA	20.20549795	0	0
31	7	2015	39	1	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	I	4	2	1163	0	NA	NA	NA	0	60.44810717	NA	NA	NA	NA	NA	NA	60.44810717	0	0
10	8	2015	49	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	0.6	NA	NA	D	4	2	1249	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	D	4	2	1334	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
18	8	2015	57	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	0.6	NA	NA	D	4	2	1419	0	NA	NA	NA	0	84.5977341	NA	NA	NA	NA	NA	NA	84.5977341	0	0
21	8	2015	60	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	D	4	2	1528	0	NA	NA	NA	0	37.13001023	NA	NA	NA	NA	NA	NA	37.13001023	0	0
25	8	2015	64	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	0.53	NA	NA	D	4	2	1610	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	8	2015	67	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	D	4	2	1692	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
1	9	2015	71	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	0.56	NA	NA	D	4	2	1774	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
4	9	2015	74	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	D	4	2	1856	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	D	4	2	1938	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	D	4	2	2020	0	NA	NA	NA	0	14.46760533	0	7.990690847	0	134.1797962	0	37.87095083	134.1797962	0	0
16	9	2015	86	2	BT_Lake	Desmognathus	fuscus	10	33_small	32	NA	NA	NA	NA	D	4	2	NA	1	NA	NA	2462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	BT_Lake	Desmognathus	fuscus	10	NA	32	31.1	0.57	N	N	NA	NA	NA	82	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	172	0	NA	NA	NA	2.81469599	0	NA	NA	NA	NA	NA	NA	0	2.81469599	NA
26	6	2015	4	1	WTM	Desmognathus	organi	10	36_small	40	NA	1.08	NA	NA	I	1	3	283	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	2.81469599
30	6	2015	8	1	WTM	Desmognathus	organi	10	36_small	40	NA	1.03	NA	NA	I	1	3	382	0	NA	NA	NA	0	7805.569833	NA	NA	NA	NA	NA	NA	7805.569833	0	0
3	7	2015	11	1	WTM	Desmognathus	organi	10	36_small	40	NA	0.94	NA	NA	I	1	3	482	0	NA	NA	NA	0	51047.27837	NA	NA	NA	NA	NA	NA	51047.27837	0	0
7	7	2015	15	1	WTM	Desmognathus	organi	10	36_small	40	NA	1.02	NA	NA	I	1	3	577	0	NA	NA	NA	0	672.3493133	NA	NA	NA	NA	NA	NA	672.3493133	0	0
9	7	2015	17	1	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	672	0	NA	NA	NA	0	608.3984901	NA	NA	NA	NA	NA	NA	608.3984901	0	0
15	7	2015	23	1	WTM	Desmognathus	organi	10	36_small	40	NA	1.09	NA	NA	I	1	3	767	0	NA	NA	NA	0	26.62017879	NA	NA	NA	NA	NA	NA	26.62017879	0	0
16	7	2015	24	1	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	858	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	WTM	Desmognathus	organi	10	36_small	40	NA	0.99	NA	NA	I	1	3	945	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	1032	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	7	2015	36	1	WTM	Desmognathus	organi	10	36_small	40	NA	1.01	NA	NA	I	1	3	1119	0	NA	NA	NA	0	6.766169824	NA	NA	NA	NA	NA	NA	6.766169824	0	0
31	7	2015	39	1	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	1205	0	NA	NA	NA	0	5.568338868	NA	NA	NA	NA	NA	NA	5.568338868	0	0
10	8	2015	49	2	WTM	Desmognathus	organi	10	36_small	40	NA	1.05	NA	NA	I	1	3	1291	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	1376	0	NA	NA	NA	0	10.4249951	NA	NA	NA	NA	NA	NA	10.4249951	0	0
18	8	2015	57	2	WTM	Desmognathus	organi	10	36_small	40	NA	1.16	NA	NA	I	1	3	1459	0	NA	NA	NA	0	3.357948375	NA	NA	NA	NA	NA	NA	3.357948375	0	0
21	8	2015	60	2	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	1544	0	NA	NA	NA	0	13.88942044	NA	NA	NA	NA	NA	NA	13.88942044	0	0
25	8	2015	64	2	WTM	Desmognathus	organi	10	36_small	40	NA	0.98	NA	NA	I	1	3	1626	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	8	2015	67	2	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	1708	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
1	9	2015	71	2	WTM	Desmognathus	organi	10	36_small	40	NA	0.99	NA	NA	I	1	3	1790	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
4	9	2015	74	2	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	1872	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	WTM	Desmognathus	organi	10	36_small	40	NA	0.97	NA	NA	I	1	3	1954	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	2036	0	NA	NA	NA	0	0	0	0	0	4.088508463	0	0	4.088508463	0	0
16	9	2015	86	2	WTM	Desmognathus	organi	10	36_small	40	NA	NA	NA	NA	I	1	3	NA	1	NA	NA	2445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	WTM	Desmognathus	organi	10	NA	40	40.7	1.22	N	N	NA	NA	NA	42	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	BT_Lake	Notophtalamus	viridescens	10	47_small	42.5	NA	NA	NA	NA	I	4	3	201	0	NA	NA	NA	110254.3698	0	NA	NA	NA	NA	NA	NA	0	110254.3698	NA
25	6	2015	3	1	BT_Lake	Notophtalamus	viridescens	10	47_small	42.5	NA	2.37	NA	NA	I	4	3	301	0	NA	NA	NA	133187.7533	0	NA	NA	NA	NA	NA	NA	0	133187.7533	110254.3698
29	6	2015	7	1	BT_Lake	Notophtalamus	viridescens	10	NA	42.5	NA	NA	NA	NA	I	NA	NA	400	1	NA	NA	2492	NA	NA	NA	NA	NA	NA	NA	NA	0	0	133187.7533
7	6	2015	NA	1	BT_Lake	Notophtalamus	viridescens	10	NA	42.5	45.2	2.79	N	N	NA	NA	NA	102	0	NA	NA	NA	205.9636949	0	NA	NA	NA	NA	NA	NA	0	205.9636949	NA
22	6	2015	0	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	I	3	2	115	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
26	6	2015	4	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.47	NA	NA	I	3	2	214	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	6	2015	8	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.46	NA	NA	I	3	2	313	0	NA	NA	NA	0	434.1900519	NA	NA	NA	NA	NA	NA	434.1900519	0	0
3	7	2015	11	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.53	NA	NA	I	3	2	413	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
7	7	2015	15	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.43	NA	NA	I	3	2	508	0	NA	NA	NA	0	6.022334719	NA	NA	NA	NA	NA	NA	6.022334719	0	0
9	7	2015	17	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	I	3	2	603	0	NA	NA	NA	0	12.3942041	NA	NA	NA	NA	NA	NA	12.3942041	0	0
15	7	2015	23	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.5	NA	NA	I	3	2	698	0	NA	NA	NA	0	233.9216886	NA	NA	NA	NA	NA	NA	233.9216886	0	0
16	7	2015	24	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	I	3	2	789	0	NA	NA	NA	0	15.79458438	NA	NA	NA	NA	NA	NA	15.79458438	0	0
20	7	2015	28	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.45	NA	NA	I	3	2	876	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	I	3	2	963	0	NA	NA	NA	0	3582.894802	NA	NA	NA	NA	NA	NA	3582.894802	0	0
28	7	2015	36	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.42	NA	NA	I	3	2	1050	0	NA	NA	NA	4.734884215	0	NA	NA	NA	NA	NA	NA	0	4.734884215	0
31	7	2015	39	1	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	I	3	2	1136	0	NA	NA	NA	0	109.9737799	NA	NA	NA	NA	NA	NA	109.9737799	0	4.734884215
10	8	2015	49	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.52	NA	NA	D	3	2	1222	0	NA	NA	NA	0	1275.57699	NA	NA	NA	NA	NA	NA	1275.57699	0	0
13	8	2015	52	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	D	3	2	1307	0	NA	NA	NA	0	2472.386841	NA	NA	NA	NA	NA	NA	2472.386841	0	0
18	8	2015	57	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.44	NA	NA	D	3	2	1392	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
21	8	2015	60	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	D	3	2	1516	0	NA	NA	NA	0	3483.206291	NA	NA	NA	NA	NA	NA	3483.206291	0	0
25	8	2015	64	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.47	NA	NA	D	3	2	1598	0	NA	NA	NA	0	103.9458809	NA	NA	NA	NA	NA	NA	103.9458809	0	0
28	8	2015	67	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	D	3	2	1680	0	NA	NA	NA	0	139.127869	NA	NA	NA	NA	NA	NA	139.127869	0	0
1	9	2015	71	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.43	NA	NA	D	3	2	1762	0	NA	NA	NA	0	14.97275904	NA	NA	NA	NA	NA	NA	14.97275904	0	0
4	9	2015	74	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	D	3	2	1844	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	0.5	NA	NA	D	3	2	1926	0	NA	NA	NA	0	257.2403394	NA	NA	NA	NA	NA	NA	257.2403394	0	0
11	9	2015	81	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	D	3	2	2008	0	NA	NA	NA	0	11311.668	0	1796.6097	0	1796.6097	0	761.9976303	11311.668	0	0
16	9	2015	86	2	RIM	Plethodon	cinereus	10	64_small	35.7	NA	NA	NA	NA	D	3	2	NA	1	NA	NA	2454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	RIM	Plethodon	cinereus	10	NA	35.7	25.9	0.51	N	N	NA	NA	NA	90	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	142	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
26	6	2015	4	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	6.24	NA	NA	C	5	1	227	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	6	2015	8	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	6.42	NA	NA	C	5	1	326	0	NA	NA	NA	0	3.036656923	NA	NA	NA	NA	NA	NA	3.036656923	0	0
3	7	2015	11	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	6	NA	NA	C	5	1	426	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
7	7	2015	15	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	6.29	NA	NA	C	5	1	521	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	616	0	NA	NA	NA	3.446053858	11.27651032	NA	NA	NA	NA	NA	NA	11.27651032	3.446053858	0
15	7	2015	23	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	6	NA	NA	C	5	1	711	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	3.446053858
16	7	2015	24	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	802	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	5.72	NA	NA	C	5	1	889	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	976	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	7	2015	36	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	5.53	NA	NA	C	5	1	1063	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	7	2015	39	1	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	1149	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	5.31	NA	NA	C	5	1	1235	0	NA	NA	NA	5.176851463	0	NA	NA	NA	NA	NA	NA	0	5.176851463	0
13	8	2015	52	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	1320	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	5.176851463
18	8	2015	57	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	5.79	NA	NA	C	5	1	1405	0	NA	NA	NA	0	5.186679367	NA	NA	NA	NA	NA	NA	5.186679367	0	0
21	8	2015	60	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	1523	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
25	8	2015	64	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	5.08	NA	NA	C	5	1	1605	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	8	2015	67	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	1687	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
1	9	2015	71	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	4.98	NA	NA	C	5	1	1769	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
4	9	2015	74	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	1851	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
8	9	2015	78	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	5.22	NA	NA	C	5	1	1933	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
11	9	2015	81	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	2015	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0
16	9	2015	86	2	MRHQ	Plethodon	cylindraceus	10	100_large	64	NA	NA	NA	NA	C	5	1	NA	1	NA	NA	2482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
7	6	2015	NA	1	MRHQ	Plethodon	cylindraceus	10	NA	64	76.6	6.78	N	Y	NA	NA	NA	55	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	NA	NA	NA	I	6	2	157	0	NA	NA	NA	0.135205182	0	NA	NA	NA	NA	NA	NA	0	0.135205182	NA
25	6	2015	3	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	2.65	NA	NA	I	6	2	255	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0.135205182
29	6	2015	7	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	2.76	NA	NA	I	6	2	354	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
2	7	2015	10	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	2.55	NA	NA	I	6	2	454	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
6	7	2015	14	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	2.68	NA	NA	I	6	2	549	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	NA	NA	NA	I	6	2	644	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	7	2015	21	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	2.71	NA	NA	I	6	2	739	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
16	7	2015	24	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	NA	NA	NA	I	6	2	830	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	2.52	NA	NA	I	6	2	917	0	NA	NA	NA	0	4.259932449	NA	NA	NA	NA	NA	NA	4.259932449	0	0
24	7	2015	32	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	NA	NA	NA	I	6	2	1004	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	7	2015	35	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	2.36	NA	NA	I	6	2	1091	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	7	2015	38	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	NA	NA	NA	I	6	2	1177	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
5	8	2015	44	1	RIM	Plethodon	glutinosus	10	50_small	50.9	NA	NA	NA	NA	I	6	2	NA	1	NA	NA	2479	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
7	6	2015	NA	1	RIM	Plethodon	glutinosus	10	NA	50.9	55.5	3.15	N	N	NA	NA	NA	17	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	NA	NA	NA	I	5	3	127	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
25	6	2015	3	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	3.17	NA	NA	I	5	3	268	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
29	6	2015	7	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	3.08	NA	NA	I	5	3	367	0	NA	NA	NA	0	4.917540512	NA	NA	NA	NA	NA	NA	4.917540512	0	0
2	7	2015	10	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	3.27	NA	NA	I	5	3	467	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
6	7	2015	14	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	3.27	NA	NA	I	5	3	562	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	NA	NA	NA	I	5	3	657	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	7	2015	21	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	NA	NA	NA	I	5	3	752	0	NA	NA	NA	0	214.3872883	NA	NA	NA	NA	NA	NA	214.3872883	0	0
16	7	2015	24	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	NA	NA	NA	I	5	3	843	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	2.92	NA	NA	I	5	3	930	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	NA	NA	NA	I	5	3	1017	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
27	7	2015	35	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	2.62	NA	NA	I	5	3	1104	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	7	2015	38	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	NA	NA	NA	I	5	3	1190	0	NA	NA	NA	0	3341.854709	NA	NA	NA	NA	NA	NA	3341.854709	0	0
5	8	2015	44	1	RIM	Plethodon	montanus	10	42_small	51.8	NA	NA	NA	NA	I	5	3	NA	1	NA	NA	2478	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
7	6	2015	NA	1	RIM	Plethodon	montanus	10	NA	51.8	55.1	3.29	N	N	NA	NA	NA	14	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	NA
22	6	2015	0	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	NA	NA	NA	I	5	2	187	0	NA	NA	NA	0	12.74831504	NA	NA	NA	NA	NA	NA	12.74831504	0	NA
26	6	2015	4	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.79	NA	NA	I	5	2	242	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
30	6	2015	8	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.72	NA	NA	I	5	2	341	0	NA	NA	NA	0	50.50960784	NA	NA	NA	NA	NA	NA	50.50960784	0	0
3	7	2015	11	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.74	NA	NA	I	5	2	441	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
7	7	2015	15	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.72	NA	NA	I	5	2	536	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
9	7	2015	17	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	NA	NA	NA	I	5	2	631	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
15	7	2015	23	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.81	NA	NA	I	5	2	726	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
16	7	2015	24	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	NA	NA	NA	I	5	2	817	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
20	7	2015	28	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.75	NA	NA	I	5	2	904	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
24	7	2015	32	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	NA	NA	NA	I	5	2	991	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	7	2015	36	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.81	NA	NA	I	5	2	1078	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
31	7	2015	39	1	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	NA	NA	NA	I	5	2	1164	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
10	8	2015	49	2	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.83	NA	NA	I	5	2	1250	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
13	8	2015	52	2	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	NA	NA	NA	I	5	2	1335	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
18	8	2015	57	2	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.96	NA	NA	I	5	2	1420	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
21	8	2015	60	2	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	NA	NA	NA	I	5	2	1529	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
25	8	2015	64	2	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	0.78	NA	NA	I	5	2	1611	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
28	8	2015	67	2	BT_Lake	Desmognathus	fuscus	11	34_small	33.9	NA	NA	NA	NA	I	5	2	1693	0	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	0	0	0
